"ID" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"LMCD1" "LMCD1" 0.662306798708167 9.93151234778822 3.74267624684866 0.000374540298867707 0.00180213046929242 -0.411554201179184
"BLNK" "BLNK" -0.775653540704198 8.32948057878497 -3.74263183103808 0.000374595221768841 0.00180213046929242 -0.411692164853414
"EMD" "EMD" -0.313306386138642 8.08072880762889 -3.74181794170465 0.000375603009379767 0.00180655543030643 -0.414220064664304
"COG4" "COG4" -0.350271724054645 8.95892241346161 -3.74094184899703 0.000376690713359121 0.00181136260572407 -0.416940762066125
"S100B" "S100B" -1.02893941380372 6.59624926077877 -3.740689605841 0.000377004440647764 0.00181239006954502 -0.417724023254124
"DHFR" "DHFR" -0.454857961546885 8.83136547544632 -3.74062811155783 0.000377080961955709 0.00181239006954502 -0.417914969010525
"MGST3" "MGST3" 0.457295198549587 11.199913434544 3.73920348575456 0.00037885787399157 0.00182050431584713 -0.422337994723495
"RPL32P3" "RPL32P3" -0.282987887351778 7.49481057352941 -3.73894437830176 0.000379181912722622 0.00182134261415459 -0.423142324977736
"RAB11FIP2" "RAB11FIP2" 0.481802523260467 9.09680559787638 3.73892210618461 0.00037920977849263 0.00182134261415459 -0.423211461141412
"SRP68" "SRP68" -0.296565204785727 10.6945368498315 -3.73856364940123 0.000379658530996474 0.00182307142088786 -0.424324130338451
"GNPNAT1" "GNPNAT1" -0.573947725296443 9.10772557352941 -3.73826128652213 0.000380037453756564 0.00182433832035617 -0.425262626587732
"SETD1B" "SETD1B" -0.331727532732584 9.93432582006486 -3.73821131987806 0.000380100106983795 0.00182433832035617 -0.425417711953036
"VPS37B" "VPS37B" 0.535403786988562 8.96279221244933 3.73635841068869 0.000382430449588005 0.00183477468011421 -0.431167769528487
"NPIPB15" "NPIPB15" -0.662270867598216 8.08672820186966 -3.73628658921246 0.000382521051196667 0.00183477468011421 -0.431390612502824
"GOLGA2P5" "GOLGA2P5" -0.826698782608695 7.27898091176471 -3.73626946554985 0.000382542655440803 0.00183477468011421 -0.431443742266802
"SUOX" "SUOX" -0.426662511494288 8.572512712111 -3.73611695284881 0.000382735126063141 0.00183526901841256 -0.431916937937012
"FOXP4" "FOXP4" -0.409075250988142 7.66998310294118 -3.73554412561614 0.00038345885878982 0.00183831000776212 -0.433694115074784
"ATP6V0A4" "ATP6V0A4" -0.795303062904546 5.11979678314819 -3.73452776232107 0.000384746190285869 0.00184405085084948 -0.436846907308544
"PTPRU" "PTPRU" -0.319502941033269 7.91286438579135 -3.73427291837183 0.00038506962361717 0.0018451702225988 -0.437637353207414
"SLCO3A1" "SLCO3A1" 0.45321614624506 8.64020797058824 3.73298480597586 0.000386708398665158 0.00185259043355854 -0.441632130977219
"SYN2" "SYN2" 0.349401158432785 5.31968141790653 3.73282488998634 0.000386912312659628 0.00185313484700813 -0.442128009621679
"CORO1B" "CORO1B" -0.353008557312252 9.38748608823529 -3.73160519724023 0.000388470963285192 0.00186016606818718 -0.445909658484081
"SMAD5" "SMAD5" -0.413047298979106 9.93995740056747 -3.731532712511 0.000388563780320406 0.00186017660504134 -0.446134371306638
"LOC101929122" "LOC101929122" -0.369449822134387 4.50101452941176 -3.73122729978327 0.000388955095375413 0.00186161580738318 -0.447081162059334
"LARP6" "LARP6" 0.552881435515216 7.64592818113705 3.7295763657137 0.000391076904659857 0.00187130452438215 -0.4521982364718
"FAM220A" "FAM220A" -0.511715678140217 9.95855260053233 -3.72951055343226 0.000391161716393405 0.00187130452438215 -0.452402190938329
"SORL1" "SORL1" -0.45750806306171 10.5333846048105 -3.72930961837784 0.000391420768380555 0.00187168169420482 -0.4530248807607
"BSCL2" "BSCL2" -0.380558987217944 9.38618769871441 -3.72930795711617 0.000391422910815535 0.00187168169420482 -0.45303002885323
"EFNA1" "EFNA1" -0.680020403878434 10.9983339011551 -3.72912628517742 0.000391657270387115 0.00187170731120169 -0.453593003877161
"DCTN5" "DCTN5" -0.28737546943869 8.77988873164808 -3.72909855657479 0.000391693052489972 0.00187170731120169 -0.453678929213429
"XAGE1B" "XAGE1B" -1.35581570148495 7.39024502386051 -3.72907346011059 0.000391725440666505 0.00187170731120169 -0.45375669772227
"TRHDE-AS1" "TRHDE-AS1" 0.27313543527298 4.41576159467432 3.7290211317577 0.000391792981110369 0.00187170731120169 -0.453918850850729
"LZTFL1" "LZTFL1" 0.556996723093934 8.84149487490296 3.72877168087098 0.00039211510136895 0.00187281033059605 -0.454691819284665
"INKA1" "INKA1" 0.289416383399209 6.60975664705882 3.72867122384585 0.000392244894673656 0.00187299446333119 -0.455003093835273
"GNB2" "GNB2" 0.410510777795902 10.3519389484262 3.72834622505713 0.000392665083332528 0.00187456484433724 -0.456010092148166
"SPTB" "SPTB" -0.329737573406568 6.61645005681534 -3.72800481765793 0.00039310694940359 0.00187623795799974 -0.457067869815186
"ATP6V0E2-AS1" "ATP6V0E2-AS1" -0.350003252964427 5.22861658823529 -3.72668274011521 0.00039482252924441 0.00188398811723134 -0.461163442411721
"PITPNA" "PITPNA" 0.33059525991253 9.59160880451631 3.72636519557183 0.000395235650867095 0.00188552113432483 -0.462146999296213
"PFAS" "PFAS" -0.437680671080063 7.38453458797481 -3.72488715277126 0.000397164003631468 0.00189428035932778 -0.466724336977077
"HOXC4" "HOXC4" -0.431724995317146 6.68096681378548 -3.72470633436327 0.000397400527016569 0.00189496818085857 -0.467284229824285
"ATP13A2" "ATP13A2" -0.344860907516943 7.18201415595549 -3.72433382559818 0.000397888219004599 0.00189651079446286 -0.468437623409719
"FBF1" "FBF1" -0.309360111059604 7.0493720250634 -3.72431810960981 0.000397908807080649 0.00189651079446286 -0.468486282930627
"APC" "APC" 0.451228208223857 8.39364809215454 3.72392080239654 0.00039842962080532 0.00189855228781142 -0.469716372455894
"STARD7-AS1" "STARD7-AS1" -0.270556671936759 6.35898267647059 -3.72380316223699 0.000398583955289956 0.00189884693297568 -0.470080577620382
"SUGCT-AS1" "SUGCT-AS1" 0.487148771627068 4.25822375077119 3.72352683343512 0.000398946701086285 0.00189984068693101 -0.470936041186103
"BSND" "BSND" -0.14229307312253 6.53997039705882 -3.72350326851252 0.000398977650105202 0.00189984068693101 -0.471008991953055
"PTPN6" "PTPN6" 0.396700127097706 9.32311394630746 3.72334605258649 0.00039918418848854 0.00190038335373208 -0.471495683091015
"METTL21C" "METTL21C" 0.162644156126482 3.80919610294118 3.72290795874028 0.000399760261636929 0.00190268459329536 -0.472851812652478
"NSRP1" "NSRP1" 0.30472832665622 9.2594911901444 3.72264631304355 0.000400104692058359 0.0019038825031465 -0.473661692776289
"NAP1L1" "NAP1L1" 0.250811848026158 12.2626402653706 3.72120605287719 0.000402005727955587 0.00191248518736322 -0.478119103768117
"ITPKA" "ITPKA" -0.558999490312652 5.53499738127721 -3.72074945979932 0.000402610194537319 0.00191491706984756 -0.479531960475676
"FAM122B" "FAM122B" -0.47646062252473 9.35000745890523 -3.72067186169913 0.000402713009987282 0.001914962397271 -0.479772064443295
"FSD1L" "FSD1L" 0.458361223320158 5.10888625 3.72048350993994 0.000402962675391186 0.00191570583613484 -0.480354848548526
"CRHR1" "CRHR1" -0.196227462897014 5.83340366593132 -3.72040113325225 0.000403071914374514 0.00191578149068766 -0.480609726300482
"CDR2" "CDR2" -0.366678473811278 9.164554859483 -3.72010256732823 0.000403468076891391 0.00191722052833946 -0.481533473608392
"VPS72" "VPS72" -0.331448617682165 9.21823288275284 -3.72000715904598 0.000403594751009463 0.00191737862733679 -0.481828651525931
"H1-6" "H1-6" -0.456661876866661 5.83189439088088 -3.71910038050948 0.000404800582472434 0.00192266227602825 -0.484633829698327
"LOC101928307" "LOC101928307" 0.469363116365543 4.83593482860986 3.7184065202997 0.000405725597347002 0.00192661000748074 -0.486780026701687
"WAPL" "WAPL" 0.353515350283262 9.23875799231861 3.71794325321712 0.000406344321446507 0.00192910181097453 -0.488212823108045
"RNF2" "RNF2" -0.24505373961552 6.49370012513987 -3.71782046849031 0.000406508459556845 0.00192943483416946 -0.488592553026574
"RNF40" "RNF40" -0.294207737099433 8.66964305566234 -3.71677057066734 0.000407914544897174 0.00193566106741775 -0.491839179478361
"LYSMD1" "LYSMD1" -0.443351227272727 6.47938583823529 -3.71620951213004 0.000408667849620269 0.00193878752415181 -0.493573907435486
"TLE6" "TLE6" -0.221842991911863 6.17434993951127 -3.71539214464457 0.000409767663813877 0.00194355605424475 -0.496100803713808
"NECTIN1" "NECTIN1" -0.29197593216444 7.42579209150791 -3.71419004743141 0.000411390287179433 0.00195080152811721 -0.499816427682205
"ALDH2" "ALDH2" 0.443284248786465 11.7621187081697 3.7132776747862 0.000412625923880035 0.00195620899893981 -0.502635997307095
"UBAC2" "UBAC2" -0.347573265434602 9.2937169843969 -3.71293737903707 0.000413087696539513 0.00195794602506652 -0.503687520196538
"ROCK2" "ROCK2" 0.363932024132103 9.59777670525231 3.7126182325028 0.00041352121836799 0.00195919799751856 -0.504673633628298
"LOC101928817" "LOC101928817" 0.904324044373618 5.51526483207834 3.7126024131 0.000413542718396723 0.00195919799751856 -0.504722511680339
"GAPT" "GAPT" 0.638601156897675 5.41124654956244 3.7123893972769 0.000413832330479962 0.00196011769268405 -0.505380664628869
"ZNF287" "ZNF287" 0.389637254540153 5.07022133467823 3.71231484994494 0.000413933729265339 0.00196014569650724 -0.505610986915701
"USP18" "USP18" -0.554755669873271 8.05492294618475 -3.7116889470577 0.000414786013942914 0.00196372861951572 -0.507544663128624
"NUCB1" "NUCB1" 0.520562527654306 9.78548050610886 3.7111142877914 0.000415569995152275 0.00196698659453214 -0.509319836702637
"MYBL2" "MYBL2" -0.490697909358789 6.86203606134286 -3.71050086882426 0.000416408414678328 0.00197050067692871 -0.51121454208734
"LSP1" "LSP1" 0.638931622414671 8.36464413999328 3.70976120333 0.000417421534359297 0.00197483965368233 -0.513498917790955
"ZNF284" "ZNF284" -0.291083891304348 6.79052319117647 -3.70844731786179 0.000419226965565524 0.00198292422790992 -0.517555966754923
"TIPARP" "TIPARP" 0.69021959696425 10.5364200591449 3.7082614486105 0.000419482972315685 0.00198337384186868 -0.518129821866292
"MMP24OS" "MMP24OS" -0.294795015810277 9.26762679411765 -3.70823801565408 0.000419515258251842 0.00198337384186868 -0.518202167727051
"ATCAY" "ATCAY" -0.264543913043478 5.04353317647059 -3.70801070055507 0.000419828576169087 0.00198439811457495 -0.518903954504728
"SLC22A5" "SLC22A5" -0.427709705164328 7.48561554297801 -3.70785462268089 0.000420043834110906 0.00198472762599418 -0.519385795111622
"LOC105375172" "LOC105375172" -1.41516620134861 7.83719156763908 -3.70781178020497 0.000420102939592726 0.00198472762599418 -0.519518055232786
"CBY3" "CBY3" -0.152210333992095 4.12429913235294 -3.70774988739641 0.000420188340928035 0.00198472762599418 -0.519709124347131
"PRR3" "PRR3" -0.341430695156557 6.36918796286803 -3.70737371174701 0.000420707754461016 0.00198672389776299 -0.520870369777792
"CSF2RA" "CSF2RA" 0.729618866966882 7.10481043143221 3.70713702622896 0.000421034877596145 0.00198781140002154 -0.521600972511164
"PLEKHH1" "PLEKHH1" -0.817578353930952 6.51316470519452 -3.7067403352917 0.000421583688601553 0.00198958707930861 -0.522825412078846
"SOCS2-AS1" "SOCS2-AS1" 0.26885331929451 4.13474090924957 3.70672506921138 0.000421604822437278 0.00198958707930861 -0.522872531143724
"ASGR1" "ASGR1" 0.277649949482793 5.88950570798689 3.70613610262575 0.000422420939717361 0.00199298024603953 -0.524690290414483
"CIR1" "CIR1" 0.414271779727604 7.47021899779533 3.70539277316237 0.000423453105873809 0.00199739093689741 -0.526984195448272
"NIPSNAP3B" "NIPSNAP3B" 0.498392517379335 5.44449390444236 3.70506077185312 0.000423914890448751 0.00199910977972248 -0.528008648837999
"MCM4" "MCM4" -0.745669659940349 7.65171265228519 -3.70465080431203 0.00042448578217498 0.00200095312962134 -0.529273598126141
"LOC105369167" "LOC105369167" -0.146255371716222 4.38309357794093 -3.70460349668434 0.00042455170660922 0.00200095312962134 -0.529419559210639
"H4C5" "H4C5" -0.260375013313857 5.79182456379295 -3.70457013765557 0.000424598199173352 0.00200095312962134 -0.529522483098034
"MAD2L1" "MAD2L1" -1.06574341524135 7.26942209738089 -3.70403771192764 0.00042534090007558 0.00200377421772818 -0.53116511356866
"OR52K3P" "OR52K3P" 0.363116043478261 4.95388767647059 3.70400107499947 0.000425392051873511 0.00200377421772818 -0.531278139429341
"TARBP2" "TARBP2" -0.208282416371865 7.85539088416689 -3.70359662061077 0.000425957133740203 0.00200597569199791 -0.53252584240698
"TRAF6" "TRAF6" 0.262450127884708 8.02823413288975 3.70339610322036 0.000426237551298049 0.00200683588372623 -0.533144385886013
"SLC25A17" "SLC25A17" -0.419639469851219 8.47801996480864 -3.70313039160306 0.000426609412365399 0.0020076958959568 -0.533964002288781
"TESC" "TESC" -1.04157174145014 7.47039170961505 -3.70312581690062 0.000426615817330648 0.0020076958959568 -0.533978113115552
"ASCC2" "ASCC2" -0.552713283579982 8.48676206993721 -3.70275753800393 0.000427131739611177 0.0020092546136081 -0.535114044172512
"RPGRIP1L" "RPGRIP1L" -0.537072197925409 5.54517286838923 -3.7027496566509 0.000427142787109595 0.0020092546136081 -0.535138352849462
"NOTCH1" "NOTCH1" 0.428438847497464 8.13647482294485 3.70115505174033 0.000429383602466731 0.00201933255244835 -0.540055932745904
"WFDC3" "WFDC3" -0.856458930830039 6.65842336764706 -3.7008191275213 0.000429857087292681 0.0020203513492537 -0.541091705940145
"ANTXR2" "ANTXR2" 0.490674377427557 9.79029124262378 3.70081539696715 0.000429862348300144 0.0020203513492537 -0.541103208208701
"TMEM106B" "TMEM106B" -0.4818159486166 11.1087375 -3.70079189477022 0.000429895493644786 0.0020203513492537 -0.541175671417061
"TEKT1" "TEKT1" 1.03248110079051 6.04638322058824 3.70026747375194 0.000430635723475476 0.00202336693328097 -0.542792514592484
"POLN" "POLN" -0.224673124505929 6.52385089705882 -3.70001883245457 0.000430987109968817 0.00202455455227457 -0.543559047899207
"TUBAL3" "TUBAL3" -0.232955363937162 4.19366356345658 -3.69901280279418 0.000432411652079939 0.00203078160464356 -0.546660176535918
"RASL11B" "RASL11B" -0.632045614849409 7.41967241829808 -3.69819862027891 0.000433567825233743 0.00203546198314835 -0.549169519304206
"TBX19" "TBX19" -0.30902405676258 6.77031347297602 -3.69817138618792 0.000433606549703222 0.00203546198314835 -0.549253449526257
"ROR1" "ROR1" 0.741299005928853 8.14188866176471 3.69771763219015 0.00043425223339583 0.00203802694264966 -0.550651771683694
"GTF2IRD2B" "GTF2IRD2B" 0.271417218624804 5.41338502271733 3.69590501428567 0.000436840717180963 0.00204970656966647 -0.556236535796067
"ADSL" "ADSL" -0.339105588595606 10.2869018503509 -3.69569924793813 0.000437135487403418 0.00205059947641892 -0.556870397227135
"SLC12A1" "SLC12A1" -0.193198062567237 4.91114914055696 -3.69563274109109 0.000437230802235271 0.00205059947641892 -0.557075265984081
"FAAP20" "FAAP20" -0.424658249011857 7.96753858823529 -3.69546992993707 0.000437464220044018 0.00205122556168652 -0.557576781755567
"PLEKHA2" "PLEKHA2" 0.403051853150162 10.5043303395942 3.69407732431132 0.000439465621958635 0.00206013936687985 -0.561865899637793
"OR7E104P" "OR7E104P" -0.2280679350544 9.17367884645426 -3.69289471998671 0.000441172072047275 0.00206766673401517 -0.565507387905194
"CERNA1" "CERNA1" -0.239944155250628 4.01471012541974 -3.69224518900242 0.000442112005794878 0.00207159900820754 -0.567507101813671
"ELOVL3" "ELOVL3" 0.163588302371541 4.17000877941176 3.69174712685459 0.000442834043045672 0.00207450872561423 -0.569040329861393
"WNT5B" "WNT5B" -0.629636903340321 7.08599063869305 -3.69119986470717 0.000443628701931757 0.002077757242358 -0.57072485629835
"FOXA3" "FOXA3" -1.03331302766798 5.72868273529412 -3.69085750442566 0.000444126521815884 0.0020796143339043 -0.571778590477289
"SLC25A5-AS1" "SLC25A5-AS1" -0.35209890513834 5.94485173529412 -3.69051474323267 0.000444625458337873 0.00208147580587454 -0.572833493622294
"TBC1D16" "TBC1D16" -0.508656350777166 8.62800352580662 -3.69043730412384 0.00044473825572152 0.0020815291640336 -0.573071816030544
"SYT16" "SYT16" -0.184409138181823 3.62257238988962 -3.69011071808539 0.000445214259474736 0.00208328204205548 -0.574076863021701
"KCTD9" "KCTD9" 0.549530664406649 8.69018239289891 3.68995473221202 0.00044544178249889 0.00208387167528196 -0.57455687842431
"SUCLA2-AS1" "SUCLA2-AS1" -0.141384611474777 4.01297940942117 -3.68987364258457 0.000445560104686516 0.00208395029141144 -0.574806410252553
"ARPC5" "ARPC5" 0.336360499165292 11.8306614798453 3.68947313659005 0.000446144944031839 0.00208621034421084 -0.576038807869456
"FAM117B" "FAM117B" -0.584058397233202 8.33656169117647 -3.68936858040929 0.000446297742781129 0.00208644957044205 -0.576360523237238
"ZHX3" "ZHX3" 0.443897779223721 6.86376265967043 3.68871041535348 0.000447260733840444 0.00209047548822328 -0.57838553295118
"SLC5A6" "SLC5A6" -0.284444734296291 8.2250359877042 -3.68851621652783 0.000447545253314534 0.0020913291509312 -0.578982988467598
"TNFSF14" "TNFSF14" 0.377536113072106 6.25128349616758 3.68833060990693 0.000447817345714634 0.00209208062650901 -0.579553990419934
"POLQ" "POLQ" -0.516726290061651 6.26442392535432 -3.68826750137277 0.000447909896410127 0.00209208062650901 -0.579748133760681
"CSTF2" "CSTF2" -0.407304162536308 8.23298821714119 -3.68802341757988 0.000448268024878611 0.00209327707340949 -0.580498997857439
"TIMM44" "TIMM44" -0.237384076445812 7.72906262338596 -3.68734382005305 0.000449266593806194 0.0020974629605762 -0.582589439585393
"MAP1LC3B2" "MAP1LC3B2" 0.503530912380147 9.44349425237312 3.68649425078101 0.0004505178948661 0.00210278456806964 -0.585202354444004
"KANK2" "KANK2" 0.591813204677753 10.6653874063168 3.68643090565206 0.00045061132672147 0.00210278456806964 -0.585397161179278
"SLC4A9" "SLC4A9" -0.198802448118082 4.89221920798761 -3.68602713901722 0.0004512073028048 0.00210508716181294 -0.586638821754788
